name,value,label
BLBKGB21XXX,BLBK,Beneficial Limited
BELTGB21XXX,BELT,Beltone Financial (uk) Llp
BEROGB21XXX,BERO,Bellwether Brokers Limited
BEDTGB21XXX,BEDT,Belleini And Draysey Stockbrokers Ltd
BEPLGB21XXX,BEPL,Belay Partners Llp
BEWNGB21XXX,BEWN,Beha Williams Norman Limited
BCNMGB21XXX,BCNM,Beaver Creek Investment Management Limited
BECMGB21XXX,BECM,Belgrave Capital Management Limited
BEIAGB21XXX,BEIA,Beaufort International Associates Limited
BSIKGB21XXX,BSIK,Bear Sterns International (stock Borrowing And Lending Intermediary) Ltd.
BEAPGB21XXX,BEAP,Berkshire Capital Securities Ltd
BECSGB21XXX,BECS,Beaumont Cornish Limited
BEKFGB21XXX,BEKF,Berkeley Futures Limited
BEMRGB21XXX,BEMR,Bentley Motors
GBWMGB21XXX,GBWM,Bentley Jennison Financial Management Limited
BECRGB21XXX,BECR,Bentley Capital (europe) Ltd
BCTPGB21XXX,BCTP,Benros Capital Partners Llp
BEEEGB21XXX,BEEE,Bennelong Asset Management Ltd
BGAMGB21XXX,BGAM,Benfield Capital Limited
BEADGB21XXX,BEAD,Benfield Advisory Limited
BETRGB21XXX,BETR,Bevis Trustees Limited
BEBSGB21XXX,BEBS,Beverley Building Society
BTAFGB21XXX,BTAF,Beta Funds Ltd
BEBOGB21XXX,BEBO,Bestinvest (brokers) Limited
BEFPGB21XXX,BEFP,Beta Finance Corporation
BEIRGB21XXX,BEIR,Best Investment Research Limited
BBEDGB2LXXX,BBED,Best Buy Europe Distributions Ltd
BEGUGB21XXX,BEGU,Bessemer Group (uk) Limited
BEAGGB21XXX,BEAG,Berry Asset Management Plc
BIIGGB21XXX,BIIG,Bermuda International Investment Management
BITNGB21XXX,BITN,Bip Trading (uk) Ltd
BIAVGB21XXX,BIAV,Biopharma Advisers Ltd
BEIBGB21XXX,BEIB,Best Investment Broker Plc
BIFIGB21XXX,BIFI,Bibby Financial Services
BCPMGB21XXX,BCPM,Bi-link Capital Markets Limited
BHMAGB21XXX,BHMA,Bhb Management Ltd
CFILGB21001,CFIL,Bgc International
CFILGB21XXX,CFIL,Bgc International
MIEQGB21XXX,MIEQ,Bgc Brokers Lp
BGEHGB22XXX,BGEH,Bg Energy Holdings Limited
BFIEGB21XXX,BFIE,Bfs Investments Plc
BLKSGB21XXX,BLKS,Blackrock International Limited
BIRMGB21XXX,BIRM,"Blackrock Institutional Trust Company, N.a. (uk Branch"
BGIAGB2LXXX,BGIA,Blackrock Advisors (uk) Limited
MLAAGB21XXX,MLAA,Blackrock Asset Management Uk Limited
BLERGB21XXX,BLER,Blackbird Europe Limited
BFAMGB2LXXX,BFAM,Aim/poms Service
BLRVGB21XXX,BLRV,Black River Am Ltd
BLKIGB21XXX,BLKI,Black Kettle International Limited
BIFVGB21XXX,BIFV,Bisys Fund Services Limited
BIPTGB21XXX,BIPT,Bishopsgate Capital Limited
BIRPGB21XXX,BIRP,Bip Trading Llp
BLBPGB21XXX,BLBP,Blue Border Partners (uk) Limited
BGAEGB21XXX,BGAE,Blf Global Asset Management Ltd
BLTRGB2LXXX,BLTR,Bloomberg Tradebook Europe Limited
BFUTGB21XXX,BFUT,Blevins Franks Unit Trust Managers Limited
BLMAGB21XXX,BLMA,Blakeney Morland Management Limited
BLASGB21XXX,BLAS,Blankstone Sington Limited
BCLPGB21XXX,BCLP,Blacksquare Capital Llp
BLLFGB21XXX,BLLF,Blackrock Life Limited
MLIAGB21XXX,MLIA,Blackrock Investment Management International Limited
BLEPGB21XXX,BLEP,Bluefin Europe Llp
BLCNGB21XXX,BLCN,Bluecrest Capital Management Ltd
BPMLGB21XXX,BPML,Bluecrest Capital Management (uk) Llp
BCGPGB21XXX,BCGP,Bluecrest Capital Management Llp
BCNEGB21XXX,BCNE,Bluecrest Capital International Master Fund Limited
BLEEGB21XXX,BLEE,Bluecrest
BLOAGB21XXX,BLOA,Blue Oak Capital Limited
BMCPGB21XXX,BMCP,"Blue Mountain Capital Partners (london), Llp"
BLCEGB21XXX,BLCE,Blue Capital Europe Limited
BNPAGB21XXX,BNPA,Bnp Paribas Finance Plc
BLAMGB21XXX,BLAM,Bluebay Asset Management Llp
BPIGGB21XXX,BPIG,Blue Planet Investment Advisers Ltd
BPCUGB21XXX,BPCU,Bnp Paribas Commodity Futures Ltd
BPCGGB21XXX,BPCG,Bnp Paribas Clean Energy Partners Gp Limited
BNCMGB21XXX,BNCM,Bnp Capital Markets Ltd.
BPAEGB21XXX,BPAE,Bnp Paribas Asset Management Uk Limited
BALSGB21XXX,BALS,Bnl (uk) Limited
NETHGB21XXX,NETH,Bmo Capital Markets Limited
NETHGB3LXXX,NETH,Bmo Capital Markets Limited
BAVUGB21XXX,BAVU,Bluehone Ventures Limited
BCMPGB21XXX,BCMP,Bluegold Capital Management Llp
BOACGB21XXX,BOAC,Bohler And Associates Limited
BOCDGB21XXX,BOCD,Bof Commodities Ltd
XBERGB21XXX,XBER,Boerse Berlin
BNTUGB21XXX,BNTU,Bny Trust Company Limited
BMCKGB21XXX,BMCK,Bny Mellon Capital Markets Emea Limited
CVGXGB21XXX,CVGX,Bny Convergex Limited
BNPBGB21XXX,BNPB,Bnp Paribas Uk Limited
BCSNGB21XXX,BCSN,Bny Mellon Services Limited
PCMSGB21XXX,PCMS,Bnp Paribas Sa
PRILGB21XXX,PRIL,Bnp Paribas Private Investment Management Ltd
PRUMGB31XXX,PRUM,Bnp Paribas Private Investment Management Ltd
BPITGB21XXX,BPIT,Bnp Paribas Investment Partners Uk Limited
BOTOGB22XXX,BOTO,Bottomline Technologies Europe Ltd
BOTOGB31XXX,BOTO,Bottomline Technologies Europe Ltd
BOTAGB21XXX,BOTA,Botta Investment Uk Ltd
BOIIGB21XXX,BOII,Boston Bank International Ltd
BOANGB21XXX,BOAN,Border Asset Management Limited
BODRGB21XXX,BODR,Border Bank Ltd
BOAMGB21XXX,BOAM,Bonfield Asset Management Ltd.
BOSBGB21XXX,BOSB,Bone Smith And Bard Ltd
BONLGB21XXX,BONL,Bondclick Limited
BRTGGB21XXX,BRTG,"Bond Registrar And Transfer Agent, Ltd"
IMANGB21XXX,IMAN,Bp Investment Management Limited
BRPRGB21XXX,BRPR,Bracken Partners Limited
BPSUGB21XXX,BPSU,Bpi (securities) Limited
BPCFGB21XXX,BPCF,Bpg Corporate Finance Ltd
OILOGB21XXX,OILO,Bp Oil Uk Limited
JATAGB21XXX,JATA,Bp Japan Trading Limited
JATRGB21XXX,JATR,Bp Japan Trading Limited
OIINGB21XXX,OIIN,Bp Oil International Limited
BAIGGB21XXX,BAIG,Boyer Allan Investment Services Limited
BOGGGB21XXX,BOGG,Boussard And Gavaudan Gestion
BPGBGB2LXXX,BPGB,Bp International Limited
BOCPGB21XXX,BOCP,Botts And Company Limited
BGANGB21XXX,BGAN,Boussard And Gavaudan Asset Management
BRSRGB21XXX,BRSR,Brandenburg Securities Limited
BRAGGB21XXX,BRAG,Branston And Gothard Ltd.
BRAGGB31XXX,BRAG,Branston And Gothard Ltd.
BRBRGB21XXX,BRBR,Brandeis (brokers) Ltd.
BRGRGB21XXX,BRGR,Brandeaux Advisers (uk) Limited
BRAMGB2LXXX,BRAM,Brambles Enterprises Ltd
BRNIGB21XXX,BRNI,Brains Inc Limited
BRANGB21XXX,BRAN,Bradshaw Asset Management Limited
BRABGB22XXX,BRAB,Bradford And Bingley Plc
BRTCGB21XXX,BRTC,Bridge Trading Company Uk Limited
BCEIGB21XXX,BCEI,Bridge Of Cally Energy Investments Limited
BRIRGB21XXX,BRIR,Bridge International Broking (uk) Ltd
BRHTGB21XXX,BRHT,Bridge Hall Stockbrokers Limited
BRWNGB21XXX,BRWN,Brewin Nominees Limited
BRSMGB21XXX,BRSM,Bri Asset Management Plc
BRWDGB21XXX,BRWD,Brewin Dolphin Securities Limited
BRMNGB21XXX,BRMN,Brep Management (uk) Limited
BRHWGB21XXX,BRHW,Brevan Howard Asset Management Llp
BSNLGB21XXX,BSNL,Brennus Asset Mngt Llp
BRTLGB21XXX,BRTL,Britannia Life Ltd.
BRWEGB21XXX,BRWE,Bristol And West Plc
BRDOGB21XXX,BRDO,Brewin Dolphin Limited
BRWDGB2LXXX,BRWD,Brewin Dolphin Limited
HLFXGB21D04,HLFX,Bristol Baldwin Street (111007
GNTAGB21XXX,GNTA,Bright Capital (trading Advisers) Limited
GNFMGB21XXX,GNFM,Bright Capital Limited
BRPEGB21XXX,BRPE,Bridgepoint Private Equity Ltd
BRICGB21XXX,BRIC,Bridport Investor Services Ltd
BROFGB21XXX,BROF,Bridgewell Limited
GIELGB21XXX,GIEL,Bridgewell Limited
BRAPGB21XXX,BRAP,Bridgepoint Capital Limited
BRFMGB21XXX,BRFM,Britannic Fund Managers Limited
BBCPGB2LXXX,BBCP,British Broadcasting Corporation
BRETGB21XXX,BRET,Britannic Energy Trading Limited
BUTNGB21XXX,BUTN,Britannic Unit Trust Managers Limited
BRSTGB21XXX,BRST,Brown Shipley Stockbroking Ltd.
BRTRGB21XXX,BRTR,Britannic Trading Ltd
BAEVGB21XXX,BAEV,British Airways Pension Investment Management Limited
BSSHGB21XXX,BSSH,Brown Shipley Stockbroking (holdings) Ltd.
BBHCGB2LXXX,BBHC,Brown Brothers Harriman Limited
BRMGGB21XXX,BRMG,Brooks Macdonald Financial Consulting Limited
BBHIGB21XXX,BBHI,Brown Brothers Harriman Investor Services Ltd
BMAAGB2LCYG,BMAA,Brooks Macdonald Asset Management Limited
BMAAGB2LMPS,BMAA,Brooks Macdonald Asset Management Limited
BMAAGB2LXXX,BMAA,Brooks Macdonald Asset Management Limited
BRRSGB21XXX,BRRS,Brooke Research Ltd
BCFLGB21XXX,BCFL,Brook Corporate Finance Limited
BTECGB2LXXX,BTEC,Brokertec Europe Limited
BRILGB21XXX,BRIL,Broadview International Limited
BLLIGB21XXX,BLLI,British Linen Bank Limited
BROAGB21XXX,BROA,Broadbridge
BGPFGB21XXX,BGPF,British Gas Pension Funds Management Ltd.
BEPIGB21XXX,BEPI,British Enkalon Pension Scheme Trustees
MSGHGB21XXX,MSGH,Bt Msm Guidion House
MSGOGB21XXX,MSGO,Bt Msm Guidion House
MSMMGB21XXX,MSMM,Bt Msm
GILTGB21XXX,GILT,Bt Gilts Ltd.
FUCRGB21XXX,FUCR,Bt Futures Corporation
BSIGGB21XXX,BSIG,Bsi Generali Uk Limited
BRGAGB21XXX,BRGA,Bryan Garnier And Co. Limited
BEBRGB21XXX,BEBR,Bruegger Invest Limited
BGAAGB21XXX,BGAA,Bryan Garnier Asset Management Ltd
BUCKGBC1XXX,BUCK,Buckinghamshire Building Society
BUPTGB21XXX,BUPT,Bulldog Partners Limited
BUWHGB21XXX,BUWH,Buck Consultants (healthcare) Limited
BUPLGB21XXX,BUPL,Buchanen Partners Limited
BUCSGB21XXX,BUCS,Buchanan Securities Limited
BUPRGB21XXX,BUPR,Buchanan Partners Limited
BTEUGB21XXX,BTEU,Btm (europe) Limited
BTIGGB21XXX,BTIG,Btig Limited
BPULGB21XXX,BPUL,Btg Pactual Europe Llp
BPGSGB21XXX,BPGS,Btg Pactual Global Asset Management Limited
SECOGB21XXX,SECO,Bt Securities Corporation
SEEUGB21XXX,SEEU,Bt Securities (europe) Limited
BWDEGB21PRD,BWDE,London Sets Trading
BWDEGB21XXX,BWDE,Bwd Rensburg (bwdr) Ltd.
CAATGB21XXX,CAAT,Buttonwood Capital Partners Limited
BTLSGB21XXX,BTLS,Butler Securities
BUAFGB21XXX,BUAF,Butler Asset Finance Ltd
BUADGB21XXX,BUAD,Burton Advisers Limited
BUTGGB21XXX,BUTG,Burrage Unit Trust Management Ltd
BURAGB21XXX,BURA,Burrage And Co Ltd
BJONGB21XXX,BJON,Burough Johnstone Ltd.
BURBGB3LXXX,BURB,"Burberry Limited, Treasury"
BURBGB2LXXX,BURB,Burberry Limited
BIEPGB31XXX,BIEP,Bullman Investment Management Llp
INADGB21XXX,INAD,Ca Investment Advisers Limited
CZSFGB21XXX,CZSF,C. Czarnikow Sugar Futures Limited
VIWWGB21XXX,VIWW,C View Ltd
DERVGB21XXX,DERV,C D Derivatives Limited
CLRKGB22XXX,CLRK,C And J Clark Limited
GLOGGB21XXX,GLOG,"C And C Global Arbitrage, Ltd."
BZWSGB21XXX,BZWS,Bzw Securities Limited
BYEBGB21XXX,BYEB,Bye C G
BWDRGB51XXX,BWDR,Bwd Rensburg Limited
CAESGB21XXX,CAES,Caledonian European Securities Ltd
MCGLGB21XXX,MCGL,Calculus Capital Limited
CAIVGB21XXX,CAIV,Cal Investments Limited
CAIGGB21XXX,CAIG,Cairnsea Investments Limited
CAFUGB21XXX,CAFU,Cairn Financial Products Limited
CIPIGB21XXX,CIPI,Cairn Capital Limited
CABTGB21XXX,CABT,Caboto Securities Limited
CSCMGB21XXX,CSCM,Cabot Square Capital Management Ltd
CAQCGB21XXX,CAQC,Cabot Square Capital Advisors Ltd
CCNNGB21XXX,CCNN,Cabinda Commercial Bank International Limited
CAFSGB21XXX,CAFS,Cambridge Fund Managers Limited
CAMTGB21XXX,CAMT,Cambridge Capital Ltd.
CAIMGB21XXX,CAIM,Cagf Investment Management Limited
CMBGGB21XXX,CMBG,Cambridge Building Society
CAACGB21XXX,CAAC,Cambridge Associates Limited
CACSGB21XXX,CACS,Callund Consulting Limited
CACAGB21XXX,CACA,Cambrian Capital Management Limited
CABBGB21XXX,CABB,Cambria Limited
CALRGB21XXX,CALR,Calthorpe Ltd
CALTGB21XXX,CALT,Calthorpe Limited
CANXGB21XXX,CANX,Cantor Index Limited
CASMGB21XXX,CASM,Cameron Asset Management Limited
CAFZGB21XXX,CAFZ,Cantor Fitzgerald International (cafz-idb
CAFNGB21XXX,CAFN,Cantor Fitzgerald International (cafn-non-idb
CCGPGB21XXX,CCGP,Cantillon Capital Management Llp
CCPRGB21XXX,CCPR,Cantab Capital Partners
ODPAGB21XXX,ODPA,Canonbury Group Limited
CABPGB21XXX,CABP,Cannon Bridge Corporation Limited
CASVGB21XXX,CASV,Candover Services Ltd
CATNGB21XXX,CATN,Candover Partners Ltd
CALMGB21XXX,CALM,Canada Life Management (u.k.) Limited
CLANGB21XXX,CLAN,Canada Life Asset Management Limited
EGRPGB21XXX,EGRP,Canaccord Genuity Wealth Limited
HOARGB2LXXX,HOAR,Canaccord Genuity Limited
CALYGB21XXX,CALY,Campbell Lutyens And Co. Ltd
CLLPGB21XXX,CLLP,Camomille Llp
CACTGB21XXX,CACT,Cameron Mackintosh Ltd
CAAEGB21XXX,CAAE,Camomille Associates Limited
CMFSGB21XXX,CMFS,Cameron Mackintosh (financial Services) Limited
CAAVGB21XXX,CAAV,Cameron Mackintosh (overseas) Limited
CPAPGB21XXX,CPAP,Capeview Capital Llp
CCDEGB21XXX,CCDE,Canyon Capital Advisors (europe) Limited
CCOFGB21XXX,CCOF,Capita Corporate Finance Limited
CMTLGB21XXX,CMTL,Capital Markets Trading Uk Llp
CMTPGB21XXX,CMTP,Capital Markets Trading Uk Llp
CAIAGB21XXX,CAIA,Capital Risk Strategies (uk) Ltd
CAAOGB21XXX,CAAO,Capital Market Options Ltd
CAKOGB21XXX,CAKO,Capital Market Options Ltd
CPILGB2LXXX,CPIL,Capital International Limited
CANRGB21XXX,CANR,"Capital Institutional Services, Inc"
CHIMGB21XXX,CHIM,Capital House Investment Management Ltd
SIALGB21XXX,SIAL,Capital Generation Partners Services Limited
CAECGB21XXX,CAEC,Capital Exchange Limited
WEPUGB21XXX,WEPU,Capital Dynamics Limited
CPCMGB21XXX,CPCM,Capital Cure Myers Capital Management
RSATGB21XXX,RSAT,Capita Trust Company Limited
CPRSGB21GR1,CPRS,"Group 1-cag, Dividends, Ad Hoc"
CPRSGB21GR2,CPRS,Group 2-share Sales
CPRSGB21GR3,CPRS,Group 3-tax Payments
CPRSGB21GR4,CPRS,Group 4-fee Account
CPRSGB21XXX,CPRS,Capita Registrars Limited
CIPTGB21XXX,CIPT,Capita Plc
CLPRGB21XXX,CLPR,Capita Life And Pensions Regulated Services Limited
MHPEGB21XXX,MHPE,Capita Hartshead Pensions Limited
CALEGB21XXX,CALE,Capita Financial Managers Limited
CIIEGB21XXX,CIIE,Capita Financial Managers Limited
CIIIGB21XXX,CIII,Capita Financial Administrators Limited
CATUGB21XXX,CATU,Capital Trust Limited
CPIDGB21XXX,CPID,Capstone Investment Advisors (uk) Llp
CGMLGB21XXX,CGML,Capstone Global Markets (uk) Llp
CAVEGB21XXX,CAVE,Capital Ventures Plc
CTRKGB21XXX,CTRK,Capitaltrack Limited
CTFMGB21XXX,CTFM,Capital Trust Fund Management Ltd
CATGGB21XXX,CATG,Capital Strategies Ltd
CATYGB21XXX,CATY,Capital Strategy Plc
CRLPGB21XXX,CRLP,Carrousel Capital Limited
BCARGB21XXX,BCAR,Carolina Bank Ltd.
CAHAGB21XXX,CAHA,Carol Harmer
CARNGB21XXX,CARN,Carnegie International Limited
CAEMGB21XXX,CAEM,Carnegie Emerging Markets Ltd
CANNGB21XXX,CANN,Carnegie
TRIEGB21XXX,TRIE,Carlton Corporate Services Limited
CLAIGB21XXX,CLAI,Carlson Capital (uk) Limited
CECCGB21XXX,CECC,Carlin Equities Corporation City Tower
CATKGB21XXX,CATK,Cardale Stockbrokers Ltd
CAVTGB21XXX,CAVT,Capvest Limited
CINLGB21XXX,CINL,Capula Investment Management Llp
CPIMGB2LXXX,CPIM,Capula Investment Management Llp
CTTAGB21XXX,CTTA,Catalina Cm
CAAFGB21XXX,CAAF,Cater Allen Futures Limited
CAAAGB21XXX,CAAA,Cater Allen Asset Management Ltd
MAFMGB21XXX,MAFM,Catella Financial Management Limited
CAVMGB21XXX,CAVM,Catapult Venture Managers Limited
CFMRGB21XXX,CFMR,Catalyst Fund Management And Research Limited
CIPPGB21XXX,CIPP,Castlefield Investment Partners Llp
CHTPGB21XXX,CHTP,Castle Harbour Securities Llp
CARVGB22XXX,CARV,Carval Investors Uk Limited
CAXTGB21XXX,CAXT,Caxton Fx Limited
CXEPGB21XXX,CXEP,Caxton Europe Llp
CAUMGB21XXX,CAUM,Cavendish Unit Managers Limited
CHSNGB21XXX,CHSN,Castle Hill Asset Management Llp
CCOIGB21XXX,CCOI,Cavendish Corporate Finance (uk) Limited
CAAGGB21XXX,CAAG,Cavendish Asset Management Limited
CAVSGB21XXX,CAVS,Cave And Sons Limited
CATWGB2LXXX,CATW,Catlin Underwriting Agencies Ltd
CAILGB21XXX,CAIL,Cathay Financial Limited
CACGGB21XXX,CACG,Cathedral Capital Management Limited
CATEGB21XXX,CATE,Cater Allen Limited
TYNDGB21XXX,TYND,Tyndall Office
CBOXGB21XXX,CBOX,Cboxx Ltd
CCIGGB21XXX,CCIG,Ccla Investment Management Limited
CCCFGB21XXX,CCCF,Ccf Charterhouse Corporate Finance Limited
CBIAGB21XXX,CBIA,Cbg Investment Advisors Limited
CSPRGB21XXX,CSPR,Cca Credit Europe Ltd
CBPEGB21XXX,CBPE,Cbpe Holdings Limited
CHBFGB21XXX,CHBF,Cbf Capital Limited
RECFGB21XXX,RECF,Cb Richard Ellis Indirect Investment Services Limited
HPFSGB21XXX,HPFS,Cb Richard Ellis Financial Services Limited
HPIMGB21XXX,HPIM,Cb Richard Ellis Collective Investors Limited
CIUNGB21XXX,CIUN,Cazenove Investment Fund Management Limited
CAZEGB22XXX,CAZE,Cazenove Capital Management
CYAAGB21XXX,CYAA,Cayenne Asset Management Limited
CEDSGB21XXX,CEDS,Cedar Street Ltd.
CERCGB21XXX,CERC,Cedar Rock Capital Limited
CEIAGB21XXX,CEIA,Cecp Investment Advisors Limited
CMLBGB21XXX,CMLB,Cdc Marches London Branch
CDMEGB21XXX,CDME,Cdb Merger Services Limited
CDLPGB31XXX,CDLP,Cdam Llp
CIASGB21XXX,CIAS,Ccsl Limited
GLTRGB21XXX,GLTR,Cf Global Trading (uk) Limited
CQINGB21XXX,CQIN,Cequity Int. Ltd
CETTGB21XXX,CETT,Ceptum Bank
CECDGB21XXX,CECD,Cerberus European Capital Advisors Llp
CEFCGB21XXX,CEFC,Century Finance Plc
CEDCGB21XXX,CEDC,Centreway Development Capital Ltd
CETRGB21XXX,CETR,Centrax Trustees Limited
CNTRGB22XXX,CNTR,Centrica Plc
CECPGB21XXX,CECP,Centaurus Capital Limited
CEANGB21XXX,CEAN,Centaur Asset Management (uk) Ltd
CNKOGB21001,CNKO,Cenkos Securities Plc
CNKOGB21XXX,CNKO,Cenkos Securities Plc
CEFIGB21XXX,CEFI,Cedef Finance Limited
CEAEGB21XXX,CEAE,Cedef Assets Limited
CCBCGB2LXXX,CCBC,"Chang Hwa Commercial Bank, Ltd. London Branch"
CHCDGB21XXX,CHCD,Chambers Commodities Limited
CHPLGB21XXX,CHPL,Chalkhill Partners Llp
CGTMGB21XXX,CGTM,Cgu Trust Managers Limited
CGPYGB21XXX,CGPY,Cg Pay Limited
AMNEGB21XXX,AMNE,Cg Asset Management Ltd
CCIIGB21XXX,CCII,Cfc International Capital Markets Limited
CHDAGB21XXX,CHDA,Charterhouse Development Capital Limited
CTIAGB21XXX,CTIA,Charles Taylor Investment Management Ltd
CHSIGB21XXX,CHSI,Charles Street Securities Inc
CHSAGB21XXX,CHSA,Charles Street Capital Limited
CSTAGB2LXXX,CSTA,Charles Stanley And Co. Ltd.
CHSHGB21XXX,CHSH,Charles Schwab Limited
SLNKGB21XXX,SLNK,Charles Schwab Europe
CSETGB21XXX,CSET,Charles Schwab Europe Trading
CHNRGB21XXX,CHNR,Charities Investment Managers Limited
CDAAGB21XXX,CDAA,Charles Dutton Asset Management Ltd
CASLGB21XXX,CASL,Charles Alan Securities Limited
CHPPGB21XXX,CHPP,Chapman G
CFAAGB21XXX,CFAA,Chase Fleming Asset Management (london) Limited
CAMLGB21XXX,CAML,Chase Asset Management London Limited
CHRTGB21XXX,CHRT,Charterhouse Securities Limited
CHGAGB21XXX,CHGA,Charterhouse General Partners Limited
CHEEGB21XXX,CHEE,Charterhouse General Partners (viii) Limited
CSVFGB21XXX,CSVF,Charterhouse General Partners (vii) Limited
CHGPGB21XXX,CHGP,Charterhouse General Partners (vi) Limited
CBEFGB21XXX,CBEF,Charterhouse General Partners (ix) Limited
CHCTGB21XXX,CHCT,Chescor Capital Limited
CHFVGB21XXX,CHFV,Chenavari Financial Advisors Ltd
CHEQGB2LXXX,CHEQ,Cheque And Credit Clearing Company Limited
CHSMGB21XXX,CHSM,Chelverton Asset Management Limited
CHCIGB21XXX,CHCI,Chelsea Capital U.k. Ltd
CHATGB21XXX,CHAT,Chate And Co. Ltd
CHMOGB21XXX,CHMO,Chase Morgan Bank International
CHMRGB21XXX,CHMR,Chatsworth Management Services Ltd
CHEAGB21XXX,CHEA,"Chief Executive Partnerships Ltd, The"
CHHAGB21XXX,CHHA,Chase Hambro Bank Limited
CHFPGB21XXX,CHFP,Chase Futures And Options Ltd.
FPATGB21XXX,FPAT,Chase Fleming Private Wealth Management Limited
THIRGB21XXX,THIR,Chi-x Europe Limited
CCMPGB21XXX,CCMP,Cheyne Capital Managent (uk) Llp
CHCMGB21XXX,CHCM,Cheyne Capital Management Limited
CHSFGB21XXX,CHSF,Chesterton Structured Finance Ltd
TEXCGB21XXX,TEXC,Chevron Limited
CHITGB21XXX,CHIT,Chevreux International
CHBIGB21XXX,CHBI,Chesterfield And Baggins Investments Bankers Ltd.
CHERGB21XXX,CHER,Chescor Securities Ltd.
CHIUGB21XXX,CHIU,Chinatrust International Securities Co Limited
CHHNGB21XXX,CHHN,Church House Investments Limited
CHJOGB21XXX,CHJO,Christopher Jonas
GAAMGB21XXX,GAAM,Christina Bach Homeware Ltd.
CAIDGB21XXX,CAID,Christian Aid
CHOPGB21XXX,CHOP,Chopper Uk Llp
CHLEGB21XXX,CHLE,Chiyoda Life Europe Ltd
CHAOGB21XXX,CHAO,Chiswell Associates Limited
CICRGB21XXX,CICR,China International Capital Corporation (uk) Limited
CHILGB21XXX,CHIL,China Everbright Securities Uk Ltd
CHLLGB21XXX,CHLL,Chiligon Limited
CISSGB21XXX,CISS,Cis (pension Fund
CIVNGB21XXX,CIVN,Cinven Limited
CIMNGB21XXX,CIMN,Cin Management Ltd
GOSUGB21XXX,GOSU,Cimb-gk Securities (uk) Ltd
CUTAGB21XXX,CUTA,Cim Unit Trust Managers Ltd
CIFMGB21XXX,CIFM,Cim Fund Managers Limited
CIIAGB21XXX,CIIA,Cigna International Investment Advisors Ltd
CWMIGB21XXX,CWMI,Cibc World Markets International Limited
CWGSGB21XXX,CWGS,Cibc World Markets Inc
CITIGB2LLON,CITI,Citibank International Personal Bank London
CITIGB2LIPP,CITI,Ukipbplc
CITIGB2LJER,CITI,Ukipbjer
CICDGB21XXX,CICD,Citi Capital Advisors Limited
CIUMGB21XXX,CIUM,Cis Unit Managers Limited
CIIGGB21XXX,CIIG,Citadel Europe Llp
CDGEGB21010,CDGE,Citadel Securities (europe) Limited
CDGEGB21XXX,CDGE,Citadel Securities (europe) Limited
CCRPGB21XXX,CCRP,City Credit Capital Uk Ltd
CICEGB21XXX,CICE,City Capital Couselling Uk
CIARGB21XXX,CIAR,City Capital Corporation Limited
CIAAGB21XXX,CIAA,City Asset Management Plc
CCSMGB21XXX,CCSM,City And Continental Securities Limited
CFPLGB2LXXX,CFPL,Citco Financial Products (london) Limited
CITDGB21XXX,CITD,Citiguide Ltd
SBUKGB21XXX,SBUK,Citigroup Global Markets U.k. Equity Limited
CITPGB21XXX,CITP,Citicorp Trustee Company Limited
CIEUGB21XXX,CIEU,Citifinancial Europe Plc
CIOAGB21XXX,CIOA,Citifinancial Corporation Limited
CITOGB21XXX,CITO,Citicourt And Co Limited
CITIGB22XXX,CITI,Citibank N.a (gts
CIEIGB21XXX,CIEI,City Equities Limited
CLSCGB21XXX,CLSC,Clarkson Securities Limited
CLFMGB21XXX,CLFM,Clarkson Fund Management Limited
CLCPGB21XXX,CLCP,Clareville Capital Limited
CCPPGB21XXX,CCPP,Clareville Capital Partners Llp
RESIGB21XXX,RESI,Cl Residential Limited
CIYGGB21XXX,CIYG,Citygate Limited
CIVBGB21XXX,CIVB,City Venture Brokers Limited
EUCFGB21XXX,EUCF,City One Securities Limited
CLURGB21XXX,CLUR,City Of London Unit Trust Managers Limited
CILOGB21XXX,CILO,City Of London Options Limited
CLIMGB21XXX,CLIM,City Of London Investment Management Company Limited
CMBLGB21XXX,CMBL,City Merchants Bank Ltd.
OLLIGB21XXX,OLLI,City Of London Investment Group Plc
CIIDGB21XXX,CIID,City Index Limited
CIIDGB22XXX,CIID,City Index Limited
CMIVGB21XXX,CMIV,City Merchant Investment
CIIRGB21XXX,CIIR,City Investment Group Limited
CFAMGB21XXX,CFAM,City Financial Asset Management Ltd
CIFAGB21XXX,CIFA,City Fund Management Limited
CFIOGB21XXX,CFIO,City Financial Investment Company Limited
CLEGGB21XXX,CLEG,Close Asset Management Limited
CLDCGB21XXX,CLDC,Clive Discount Co. Ltd.
CLDEGB21XXX,CLDE,Clive Derivatives Limited
CLPPGB21XXX,CLPP,Clive Capital Llp
CABKGB21XXX,CABK,Clive Agency Bond Broking Ltd.
CLFAGB21XXX,CLFA,Clink Wharf Associates Limited
CLCNGB21XXX,CLCN,Clerkenwell Corporate Finance Ltd
CBUYGB2LXXX,CBUY,Clickandbuy (europe) Limited
CMIFGB21XXX,CMIF,Clerical Medical Investment Fund Managers Limited
CLDRGB21XXX,CLDR,Clayton Dubilier And Rice Ltd
CLBOGB21XXX,CLBO,Clubb Biocapital Limited
CLSAGB21XXX,CLSA,Clsa Uk
CLWMGB21XXX,CLWM,Close Wealth Management Limited
NEIAGB21XXX,NEIA,Close Wealth Management Limited
